tile_id,left,top,right,bottom
326,9908229.091099999845028,5310534.514699999243021,9908485.091099999845028,5310278.514699999243021
327,9908229.091099999845028,5310304.114699999801815,9908485.091099999845028,5310048.114699999801815
328,9908229.091099999845028,5310073.714700000360608,9908485.091099999845028,5309817.714700000360608
329,9908229.091099999845028,5309843.314699999988079,9908485.091099999845028,5309587.314699999988079
330,9908229.091099999845028,5309612.914699999615550,9908485.091099999845028,5309356.914699999615550
331,9908229.091099999845028,5309382.514699999243021,9908485.091099999845028,5309126.514699999243021
332,9908229.091099999845028,5309152.114699999801815,9908485.091099999845028,5308896.114699999801815
333,9908229.091099999845028,5308921.714700000360608,9908485.091099999845028,5308665.714700000360608
334,9908229.091099999845028,5308691.314699999988079,9908485.091099999845028,5308435.314699999988079
335,9908229.091099999845028,5308460.914699999615550,9908485.091099999845028,5308204.914699999615550
336,9908229.091099999845028,5308230.514699999243021,9908485.091099999845028,5307974.514699999243021
337,9908229.091099999845028,5308000.114699999801815,9908485.091099999845028,5307744.114699999801815
338,9908229.091099999845028,5307769.714700000360608,9908485.091099999845028,5307513.714700000360608
339,9908229.091099999845028,5307539.314699999988079,9908485.091099999845028,5307283.314699999988079
340,9908229.091099999845028,5307308.914699999615550,9908485.091099999845028,5307052.914699999615550
341,9908229.091099999845028,5307078.514699999243021,9908485.091099999845028,5306822.514699999243021
342,9908229.091099999845028,5306848.114699999801815,9908485.091099999845028,5306592.114699999801815
343,9908229.091099999845028,5306617.714700000360608,9908485.091099999845028,5306361.714700000360608
344,9908229.091099999845028,5306387.314699999988079,9908485.091099999845028,5306131.314699999988079
345,9908229.091099999845028,5306156.914699999615550,9908485.091099999845028,5305900.914699999615550
346,9908229.091099999845028,5305926.514699999243021,9908485.091099999845028,5305670.514699999243021
347,9908229.091099999845028,5305696.114699999801815,9908485.091099999845028,5305440.114699999801815
348,9908229.091099999845028,5305465.714700000360608,9908485.091099999845028,5305209.714700000360608
349,9908229.091099999845028,5305235.314699999988079,9908485.091099999845028,5304979.314699999988079
350,9908229.091099999845028,5305004.914699999615550,9908485.091099999845028,5304748.914699999615550
351,9908229.091099999845028,5304774.514699999243021,9908485.091099999845028,5304518.514699999243021
352,9908229.091099999845028,5304544.114699999801815,9908485.091099999845028,5304288.114699999801815
353,9908229.091099999845028,5304313.714700000360608,9908485.091099999845028,5304057.714700000360608
354,9908229.091099999845028,5304083.314699999988079,9908485.091099999845028,5303827.314699999988079
355,9908229.091099999845028,5303852.914699999615550,9908485.091099999845028,5303596.914699999615550
356,9908229.091099999845028,5303622.514699999243021,9908485.091099999845028,5303366.514699999243021
357,9908229.091099999845028,5303392.114699999801815,9908485.091099999845028,5303136.114699999801815
358,9908229.091099999845028,5303161.714700000360608,9908485.091099999845028,5302905.714700000360608
359,9908229.091099999845028,5302931.314699999988079,9908485.091099999845028,5302675.314699999988079
360,9908229.091099999845028,5302700.914699999615550,9908485.091099999845028,5302444.914699999615550
361,9908229.091099999845028,5302470.514699999243021,9908485.091099999845028,5302214.514699999243021
362,9908229.091099999845028,5302240.114699999801815,9908485.091099999845028,5301984.114699999801815
363,9908229.091099999845028,5302009.714700000360608,9908485.091099999845028,5301753.714700000360608
364,9908229.091099999845028,5301779.314699999988079,9908485.091099999845028,5301523.314699999988079
365,9908229.091099999845028,5301548.914699999615550,9908485.091099999845028,5301292.914699999615550
366,9908229.091099999845028,5301318.514699999243021,9908485.091099999845028,5301062.514699999243021
367,9908229.091099999845028,5301088.114699999801815,9908485.091099999845028,5300832.114699999801815
368,9908229.091099999845028,5300857.714700000360608,9908485.091099999845028,5300601.714700000360608
369,9908229.091099999845028,5300627.314699999988079,9908485.091099999845028,5300371.314699999988079
370,9908229.091099999845028,5300396.914699999615550,9908485.091099999845028,5300140.914699999615550
371,9908229.091099999845028,5300166.514699999243021,9908485.091099999845028,5299910.514699999243021
372,9908229.091099999845028,5299936.114699999801815,9908485.091099999845028,5299680.114699999801815
373,9908229.091099999845028,5299705.714700000360608,9908485.091099999845028,5299449.714700000360608
374,9908229.091099999845028,5299475.314699999988079,9908485.091099999845028,5299219.314699999988079
375,9908229.091099999845028,5299244.914699999615550,9908485.091099999845028,5298988.914699999615550
376,9908229.091099999845028,5299014.514699999243021,9908485.091099999845028,5298758.514699999243021
377,9908229.091099999845028,5298784.114699999801815,9908485.091099999845028,5298528.114699999801815
378,9908229.091099999845028,5298553.714700000360608,9908485.091099999845028,5298297.714700000360608
379,9908229.091099999845028,5298323.314699999988079,9908485.091099999845028,5298067.314699999988079
380,9908229.091099999845028,5298092.914699999615550,9908485.091099999845028,5297836.914699999615550
381,9908229.091099999845028,5297862.514699999243021,9908485.091099999845028,5297606.514699999243021
382,9908229.091099999845028,5297632.114699999801815,9908485.091099999845028,5297376.114699999801815
383,9908229.091099999845028,5297401.714700000360608,9908485.091099999845028,5297145.714700000360608
384,9908229.091099999845028,5297171.314699999988079,9908485.091099999845028,5296915.314699999988079
385,9908229.091099999845028,5296940.914699999615550,9908485.091099999845028,5296684.914699999615550
386,9908229.091099999845028,5296710.514699999243021,9908485.091099999845028,5296454.514699999243021
387,9908229.091099999845028,5296480.114699999801815,9908485.091099999845028,5296224.114699999801815
388,9908229.091099999845028,5296249.714700000360608,9908485.091099999845028,5295993.714700000360608
389,9908229.091099999845028,5296019.314699999988079,9908485.091099999845028,5295763.314699999988079
390,9908229.091099999845028,5295788.914699999615550,9908485.091099999845028,5295532.914699999615550
391,9908229.091099999845028,5295558.514699999243021,9908485.091099999845028,5295302.514699999243021
392,9908229.091099999845028,5295328.114699999801815,9908485.091099999845028,5295072.114699999801815
393,9908229.091099999845028,5295097.714700000360608,9908485.091099999845028,5294841.714700000360608
394,9908229.091099999845028,5294867.314699999988079,9908485.091099999845028,5294611.314699999988079
395,9908229.091099999845028,5294636.914699999615550,9908485.091099999845028,5294380.914699999615550
396,9908229.091099999845028,5294406.514699999243021,9908485.091099999845028,5294150.514699999243021
397,9908229.091099999845028,5294176.114699999801815,9908485.091099999845028,5293920.114699999801815
398,9908229.091099999845028,5293945.714700000360608,9908485.091099999845028,5293689.714700000360608
399,9908229.091099999845028,5293715.314699999988079,9908485.091099999845028,5293459.314699999988079
400,9908229.091099999845028,5293484.914699999615550,9908485.091099999845028,5293228.914699999615550
401,9908229.091099999845028,5293254.514699999243021,9908485.091099999845028,5292998.514699999243021
402,9908229.091099999845028,5293024.114699999801815,9908485.091099999845028,5292768.114699999801815
403,9908229.091099999845028,5292793.714700000360608,9908485.091099999845028,5292537.714700000360608
404,9908229.091099999845028,5292563.314699999988079,9908485.091099999845028,5292307.314699999988079
405,9908229.091099999845028,5292332.914699999615550,9908485.091099999845028,5292076.914699999615550
406,9908229.091099999845028,5292102.514699999243021,9908485.091099999845028,5291846.514699999243021
407,9908229.091099999845028,5291872.114699999801815,9908485.091099999845028,5291616.114699999801815
408,9908229.091099999845028,5291641.714700000360608,9908485.091099999845028,5291385.714700000360608
409,9908229.091099999845028,5291411.314699999988079,9908485.091099999845028,5291155.314699999988079
410,9908229.091099999845028,5291180.914699999615550,9908485.091099999845028,5290924.914699999615550
411,9908229.091099999845028,5290950.514699999243021,9908485.091099999845028,5290694.514699999243021
412,9908229.091099999845028,5290720.114699999801815,9908485.091099999845028,5290464.114699999801815
413,9908229.091099999845028,5290489.714700000360608,9908485.091099999845028,5290233.714700000360608
414,9908229.091099999845028,5290259.314699999988079,9908485.091099999845028,5290003.314699999988079
415,9908229.091099999845028,5290028.914699999615550,9908485.091099999845028,5289772.914699999615550
416,9908229.091099999845028,5289798.514699999243021,9908485.091099999845028,5289542.514699999243021
417,9908229.091099999845028,5289568.114699999801815,9908485.091099999845028,5289312.114699999801815
418,9908229.091099999845028,5289337.714700000360608,9908485.091099999845028,5289081.714700000360608
419,9908229.091099999845028,5289107.314699999988079,9908485.091099999845028,5288851.314699999988079
420,9908229.091099999845028,5288876.914699999615550,9908485.091099999845028,5288620.914699999615550
421,9908229.091099999845028,5288646.514699999243021,9908485.091099999845028,5288390.514699999243021
422,9908229.091099999845028,5288416.114699999801815,9908485.091099999845028,5288160.114699999801815
423,9908229.091099999845028,5288185.714700000360608,9908485.091099999845028,5287929.714700000360608
424,9908229.091099999845028,5287955.314699999988079,9908485.091099999845028,5287699.314699999988079
425,9908229.091099999845028,5287724.914699999615550,9908485.091099999845028,5287468.914699999615550
426,9908229.091099999845028,5287494.514699999243021,9908485.091099999845028,5287238.514699999243021
427,9908229.091099999845028,5287264.114699999801815,9908485.091099999845028,5287008.114699999801815
428,9908229.091099999845028,5287033.714700000360608,9908485.091099999845028,5286777.714700000360608
429,9908229.091099999845028,5286803.314699999988079,9908485.091099999845028,5286547.314699999988079
430,9908229.091099999845028,5286572.914699999615550,9908485.091099999845028,5286316.914699999615550
431,9908229.091099999845028,5286342.514699999243021,9908485.091099999845028,5286086.514699999243021
432,9908229.091099999845028,5286112.114699999801815,9908485.091099999845028,5285856.114699999801815
433,9908459.491100000217557,5310764.914699999615550,9908715.491100000217557,5310508.914699999615550
434,9908459.491100000217557,5310534.514699999243021,9908715.491100000217557,5310278.514699999243021
435,9908459.491100000217557,5310304.114699999801815,9908715.491100000217557,5310048.114699999801815
436,9908459.491100000217557,5310073.714700000360608,9908715.491100000217557,5309817.714700000360608
437,9908459.491100000217557,5309843.314699999988079,9908715.491100000217557,5309587.314699999988079
438,9908459.491100000217557,5309612.914699999615550,9908715.491100000217557,5309356.914699999615550
439,9908459.491100000217557,5309382.514699999243021,9908715.491100000217557,5309126.514699999243021
440,9908459.491100000217557,5309152.114699999801815,9908715.491100000217557,5308896.114699999801815
441,9908459.491100000217557,5308921.714700000360608,9908715.491100000217557,5308665.714700000360608
442,9908459.491100000217557,5308691.314699999988079,9908715.491100000217557,5308435.314699999988079
443,9908459.491100000217557,5308460.914699999615550,9908715.491100000217557,5308204.914699999615550
444,9908459.491100000217557,5308230.514699999243021,9908715.491100000217557,5307974.514699999243021
445,9908459.491100000217557,5308000.114699999801815,9908715.491100000217557,5307744.114699999801815
446,9908459.491100000217557,5307769.714700000360608,9908715.491100000217557,5307513.714700000360608
447,9908459.491100000217557,5307539.314699999988079,9908715.491100000217557,5307283.314699999988079
448,9908459.491100000217557,5307308.914699999615550,9908715.491100000217557,5307052.914699999615550
449,9908459.491100000217557,5307078.514699999243021,9908715.491100000217557,5306822.514699999243021
450,9908459.491100000217557,5306848.114699999801815,9908715.491100000217557,5306592.114699999801815
451,9908459.491100000217557,5306617.714700000360608,9908715.491100000217557,5306361.714700000360608
